resource_id,title,board,subject,target_grade,difficulty_level,format,duration_minutes,url
res_2520ba08,Reproduction in Animals Full Chapter Class 8 Science | NCERT Science Class 8 Chapter 9,CBSE,Science,Class 8,Advanced,video,34,https://www.youtube.com/watch?v=wfpXdKW117s&pp=ygUtQ0JTRSBDbGFzcyA4IFNjaWVuY2UgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_c81c6a2f,CBSE Class 8 Study Material and Notes,CBSE,Science,Class 8,Medium,text,17,https://media.geeksforgeeks.org/wp-content/uploads/20240415153257/CBSE-Class-8-Study-Material-and-Notes.pdf
res_066c1436,CBSE Class 8 Science Notes Chapter 1 PDF,CBSE,Science,Class 8,Beginner,text,27,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/691863b7-a6f5-45ab-af97-7dc93c2fd5b5.pdf
res_8e255763,"The Wit That Won Hearts Class 8 — Full Explanation, Summary, Word Meanings (CBSE / Poorvi)",CBSE,English,Class 8,Medium,video,38,https://www.youtube.com/watch?v=F5uLT0JCCyQ&pp=ygUtQ0JTRSBDbGFzcyA4IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_e618865e,Class-8th English Poorvi | Chapter 1 The Wit That Won Hearts | Full Chapter Explanation In Hindi,CBSE,English,Class 8,Medium,video,17,https://www.youtube.com/watch?v=Ahc1JAO2eIM&pp=ygUtQ0JTRSBDbGFzcyA4IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_d831a30e,"Class 9 NCERT BIG Update 2026-27 🚨 Maths, Science, English Syllabus Changed!",CBSE,English,Class 8,Beginner,video,15,https://www.youtube.com/watch?v=jeO_kqzSO_I&pp=ygUtQ0JTRSBDbGFzcyA4IEVuZ2xpc2ggZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_e683478f,CBSE Class 8 English It So Happened Chapter 8 Notes,CBSE,English,Class 8,Medium,text,16,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS/79952b61-12e4-4406-8563-ba4b99cec403.pdf
res_2d9e7c45,Cbse 8th Class English Guide,CBSE,English,Class 8,Beginner,text,23,https://sihm.ac.in/file$/6G2T619/EBOOK/2G5T169822/cbse+8th+class+english+guide.pdf
res_bef066c2,Lakh Ki Chudiyan - Class 8 Hindi chapter 1 || full animation video ||,CBSE,Hindi,Class 8,Advanced,video,19,https://www.youtube.com/watch?v=9ne5Km1_lx4&pp=ygUrQ0JTRSBDbGFzcyA4IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_578c4bc3,Bus journey | Animated | Bus ki yatra - Class 8 Hindi chapter 2 | Bus ki yatra full animation video,CBSE,Hindi,Class 8,Advanced,video,22,https://www.youtube.com/watch?v=i8hAAOhD3dQ&pp=ygUrQ0JTRSBDbGFzcyA4IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_9a316ddd,NCERT Class 8 Hindi Malhar Chapter 1 Swadesh (Kavita) | Explanation | Arnav Study Channel ,CBSE,Hindi,Class 8,Advanced,video,15,https://www.youtube.com/watch?v=VIIDwz5m_V8&pp=ygUrQ0JTRSBDbGFzcyA4IEhpbmRpIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_dc0b809d,"Class 8 हिंदी वसंत Ch. 4 दीवानों की हस्ती, हिंदी अनुवाद",CBSE,Hindi,Class 8,Beginner,text,23,https://sanskarkota.com/wp-content/uploads/2021/08/Class-8-Hindi-Vasant-Ch-4-Hindi-anuvad.pdf
res_5221eb24,Handbook for Students,CBSE,Hindi,Class 8,Beginner,text,20,https://www.cbse.gov.in/cbsenew/documents/Handbook_for_students.pdf
res_25d9f0f4,Natural Resources and Their Use - Chapter Overview | Class 8th Social Science | Ch 1 | CBSE 2025-26,CBSE,Social Science,Class 8,Beginner,video,45,https://www.youtube.com/watch?v=G0I0W9l6iHg&pp=ygU0Q0JTRSBDbGFzcyA4IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_c357dead,The Rise of Marathas | Class 8 History Chapter 3 Full Explanation | NCERT 2025–26,CBSE,Social Science,Class 8,Beginner,video,41,https://www.youtube.com/watch?v=ShyNEvd7Z-o&pp=ygU0Q0JTRSBDbGFzcyA4IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_e668b640,The Rise of the Marathas (Part One) (Explained in English) Class 8 Social Science Chapter 3 #kvs,CBSE,Social Science,Class 8,Beginner,video,15,https://www.youtube.com/watch?v=JKXk4RY0p9s&pp=ygU0Q0JTRSBDbGFzcyA4IFNvY2lhbCBTY2llbmNlIGZ1bGwgY2hhcHRlciBleHBsYW5hdGlvbg%3D%3D
res_60a71f20,CBSE Class 8 Study Material and Notes,CBSE,Social Science,Class 8,Beginner,text,14,https://media.geeksforgeeks.org/wp-content/uploads/20240415153257/CBSE-Class-8-Study-Material-and-Notes.pdf
res_b782c72e,Social Science VIII.pdf,CBSE,Social Science,Class 8,Medium,text,10,https://sanskritischool.edu.in/ss202122/UPLOAD-VIII/Social%20Science%20VIII.pdf
res_e23ad809,Force and Pressure Class 8,CBSE,Physics,Class 8,Beginner,video,20,https://www.youtube.com/watch?v=30KW69TViHI&pp=ygUtQ0JTRSBDbGFzcyA4IFBoeXNpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_5a55cd1c,Light Class 8 Complete Chapter || Science Class 8 || Ankita Ma'am,CBSE,Physics,Class 8,Beginner,video,37,https://www.youtube.com/watch?v=P_q7-2gkIjQ&pp=ygUtQ0JTRSBDbGFzcyA4IFBoeXNpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_9bf9f0f1,Sound in One Shot | Physics - Class 8th | Umang | Physics Wallah,CBSE,Physics,Class 8,Medium,video,17,https://www.youtube.com/watch?v=eCTnAyc9m3k&pp=ygUtQ0JTRSBDbGFzcyA4IFBoeXNpY3MgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
res_0cfecbe6,CBSE Class 8 Study Material and Notes,CBSE,Physics,Class 8,Medium,text,26,https://media.geeksforgeeks.org/wp-content/uploads/20240415153257/CBSE-Class-8-Study-Material-and-Notes.pdf
res_484f1eeb,CBSE Class 8 Science Notes Chapter 13 Light Overview,CBSE,Physics,Class 8,Medium,text,21,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/8b436498-a1dc-4476-b62a-3a54fca817b9.pdf
res_3c1df812,"Nature of Matter: Elements, Compounds & Mixtures Class 8 || NEW NCERT || Science || Complete Chapter",CBSE,Chemistry,Class 8,Advanced,video,42,https://www.youtube.com/watch?v=EKmYIm2y5xY&pp=ygUvQ0JTRSBDbGFzcyA4IENoZW1pc3RyeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_2c4b9381,Coal and Petroleum - Complete Chapter | Mindmap with Explanation | Class 8,CBSE,Chemistry,Class 8,Beginner,video,24,https://www.youtube.com/watch?v=zzsLWmn069g&pp=ygUvQ0JTRSBDbGFzcyA4IENoZW1pc3RyeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_4ce9516a,Combustion And Flame Class 8 Complete Chapter || Science Class 8 || Ankita Ma'am,CBSE,Chemistry,Class 8,Medium,video,34,https://www.youtube.com/watch?v=vyjnmYs-OKU&pp=ygUvQ0JTRSBDbGFzcyA4IENoZW1pc3RyeSBmdWxsIGNoYXB0ZXIgZXhwbGFuYXRpb24%3D
res_1af22ce2,CBSE Class 8 Study Material and Notes,CBSE,Chemistry,Class 8,Medium,text,30,https://media.geeksforgeeks.org/wp-content/uploads/20240415153257/CBSE-Class-8-Study-Material-and-Notes.pdf
res_d8b75ea1,CBSE Class 8 Science Notes Chapter 11 Chemical Effects ...,CBSE,Chemistry,Class 8,Beginner,text,23,https://static.pw.live/5eb393ee95fab7468a79d189/GLOBAL_CMS_BLOGS/32cc6448-7d82-48b0-9589-03667ed29d81.pdf
res_07a7a164,Complete Cell: Structure and function Under 20 mins Class 8 Biology | Crash Course | BYJU'S,CBSE,Biology,Class 8,Advanced,video,42,https://www.youtube.com/watch?v=TxaIgV0E598&pp=ygUtQ0JTRSBDbGFzcyA4IEJpb2xvZ3kgZnVsbCBjaGFwdGVyIGV4cGxhbmF0aW9u
